UTC time,Batt,DewPt,Gust Speed,Pressure,RH,Rain,Solar Rad,Solar Rad1,Temp,Wind Dir,Wind Speed 
2014-06-04 23:15:00,4.53,19.79,5.1,1013.6,54.7,0.0,1277.0,1277.0,29.87,46.0,2.4
2014-06-04 23:20:00,4.53,19.1,8.0,1013.7,54.9,0.0,1277.0,1277.0,29.07,58.0,3.5
2014-06-04 23:25:00,4.53,19.65,6.7,1013.6,53.4,0.0,1277.0,1277.0,30.14,66.0,2.9
2014-06-04 23:30:00,4.53,19.21,6.1,1013.5,53.9,0.0,1277.0,1277.0,29.51,58.0,3.3
2014-06-04 23:35:00,4.53,19.45,7.3,1013.5,52.2,0.0,1277.0,1277.0,30.32,65.0,3.1
2014-06-04 23:40:00,4.53,19.08,6.7,1013.5,53.0,0.0,421.0,912.0,29.66,51.0,3.1
2014-06-04 23:45:00,4.53,19.58,6.7,1013.3,55.3,0.0,1277.0,1277.0,29.46,56.0,2.9
2014-06-04 23:50:00,4.54,19.62,7.3,1013.3,54.3,0.0,1277.0,1277.0,29.82,48.0,2.7
2014-06-04 23:55:00,4.53,19.4,6.1,1013.2,54.6,0.0,281.0,266.0,29.49,48.0,2.9
2014-06-05 00:00:00,4.53,19.25,6.1,1013.3,54.7,0.0,1277.0,1277.0,29.29,58.0,2.9
2014-06-05 00:05:00,4.53,19.69,6.5,1013.3,54.0,0.0,1277.0,1277.0,29.99,60.0,2.2
2014-06-05 00:10:00,4.53,19.27,8.2,1013.2,54.7,0.0,1277.0,362.0,29.31,53.0,3.1
2014-06-05 00:15:00,4.53,19.32,5.3,1013.2,53.7,0.0,1277.0,1277.0,29.69,63.0,2.4
2014-06-05 00:20:00,4.53,19.06,5.5,1013.3,53.0,0.0,1277.0,1277.0,29.64,60.0,2.7
2014-06-05 00:25:00,4.53,19.14,5.9,1013.2,51.8,0.0,1277.0,1277.0,30.12,73.0,2.2
2014-06-05 00:30:00,4.53,19.42,6.3,1013.2,52.8,0.0,1277.0,1216.0,30.09,63.0,2.4
2014-06-05 00:35:00,4.53,18.91,7.1,1013.3,55.3,0.0,1277.0,1277.0,28.74,59.0,2.4
2014-06-05 00:40:00,4.53,19.96,3.9,1013.1,54.3,0.0,1277.0,1277.0,30.19,62.0,1.8
2014-06-05 00:45:00,4.53,19.19,5.9,1013.3,55.2,0.0,1277.0,1277.0,29.07,58.0,2.0
2014-06-05 00:50:00,4.53,19.02,7.5,1013.3,53.3,0.0,432.0,409.0,29.49,73.0,2.4
2014-06-05 00:55:00,4.53,19.41,4.3,1013.2,54.4,0.0,671.0,633.0,29.56,59.0,2.0
2014-06-05 01:00:00,4.53,18.64,6.3,1013.1,54.2,0.0,1216.0,1161.0,28.79,63.0,2.2
2014-06-05 01:05:00,4.53,19.29,5.3,1013.0,54.0,0.0,1277.0,1277.0,29.56,67.0,2.0
2014-06-05 01:10:00,4.53,18.79,5.7,1013.0,54.4,0.0,1254.0,1197.0,28.89,67.0,2.7
2014-06-05 01:15:00,4.53,18.73,5.9,1013.1,55.7,0.0,286.0,271.0,28.42,72.0,2.4
2014-06-05 01:20:00,4.56,18.9,5.5,1012.9,55.1,0.0,1109.0,1059.0,28.79,72.0,2.2
2014-06-05 01:25:00,4.53,18.71,5.7,1012.9,55.9,0.0,309.0,293.0,28.34,69.0,2.9
2014-06-05 01:30:00,4.53,18.74,5.3,1012.9,55.9,0.0,1033.0,987.0,28.37,80.0,2.4
2014-06-05 01:35:00,4.53,19.38,5.5,1013.0,55.4,0.0,383.0,366.0,29.21,70.0,2.4
2014-06-05 01:40:00,4.53,19.23,5.1,1013.0,54.8,0.0,1146.0,1097.0,29.24,45.0,2.2
2014-06-05 01:45:00,4.53,18.75,4.1,1013.0,54.9,0.0,289.0,274.0,28.69,62.0,1.8
2014-06-05 01:50:00,4.53,19.11,5.1,1012.9,55.4,0.0,1166.0,1111.0,28.92,72.0,1.8
2014-06-05 01:55:00,4.53,18.49,4.7,1013.0,53.0,0.0,387.0,368.0,29.02,51.0,2.2
2014-06-05 02:00:00,4.53,18.47,6.1,1013.0,53.7,0.0,974.0,931.0,28.77,49.0,2.9
2014-06-05 02:05:00,4.53,18.58,5.7,1013.0,54.0,0.0,757.0,723.0,28.79,80.0,3.3
2014-06-05 02:10:00,4.53,18.69,4.7,1012.9,54.6,0.0,792.0,756.0,28.72,66.0,2.2
2014-06-05 02:15:00,4.53,18.63,5.3,1013.1,54.5,0.0,944.0,901.0,28.69,67.0,2.4
2014-06-05 02:20:00,4.53,18.88,5.3,1013.1,54.7,0.0,933.0,892.0,28.89,59.0,2.0
2014-06-05 02:25:00,4.53,18.82,5.7,1013.1,54.5,0.0,847.0,808.0,28.89,72.0,2.4
2014-06-05 02:30:00,4.53,18.71,4.3,1013.2,54.3,0.0,769.0,736.0,28.84,48.0,1.8
2014-06-05 02:35:00,4.53,18.58,4.7,1013.1,56.3,0.0,307.0,293.0,28.07,59.0,2.2
2014-06-05 02:40:00,4.54,18.41,4.5,1013.3,57.0,0.0,682.0,651.0,27.68,62.0,2.2
2014-06-05 02:45:00,4.52,18.68,5.1,1013.1,56.4,0.0,651.0,622.0,28.15,69.0,2.2
2014-06-05 02:50:00,4.53,18.7,5.7,1013.2,56.9,0.0,569.0,544.0,28.02,65.0,2.4
2014-06-05 02:55:00,4.53,18.44,6.7,1013.3,56.6,0.0,486.0,463.0,27.83,81.0,2.9
2014-06-05 03:00:00,4.53,18.82,4.3,1013.2,58.4,0.0,294.0,282.0,27.7,55.0,2.0
2014-06-05 03:05:00,4.53,18.93,5.5,1013.3,60.1,0.0,307.0,293.0,27.33,66.0,2.4
2014-06-05 03:10:00,4.53,18.94,5.7,1013.3,59.0,0.0,373.0,356.0,27.65,65.0,1.6
2014-06-05 03:15:00,4.53,18.81,6.1,1013.4,59.9,0.0,362.0,344.0,27.26,67.0,2.9
2014-06-05 03:20:00,4.53,18.57,4.7,1013.5,59.1,0.0,329.0,313.0,27.23,69.0,2.2
2014-06-05 03:25:00,4.53,18.7,4.9,1013.4,59.9,0.0,326.0,309.0,27.14,80.0,2.4
2014-06-05 03:30:00,4.53,18.72,4.5,1013.4,59.9,0.0,307.0,292.0,27.16,55.0,1.8
2014-06-05 03:35:00,4.53,18.69,5.3,1013.4,60.5,0.0,279.0,266.0,26.96,56.0,2.2
2014-06-05 03:40:00,4.51,18.82,5.5,1013.4,61.3,0.0,266.0,252.0,26.87,66.0,2.2
2014-06-05 03:45:00,4.53,18.74,4.9,1013.5,61.2,0.0,249.0,237.0,26.82,53.0,2.2
2014-06-05 03:50:00,4.53,18.9,4.7,1013.5,61.9,0.0,233.0,221.0,26.79,65.0,2.0
2014-06-05 03:55:00,4.53,18.87,3.7,1013.4,61.8,0.0,222.0,212.0,26.79,63.0,2.0
2014-06-05 04:00:00,4.53,18.74,4.3,1013.5,61.8,0.0,202.0,192.0,26.65,65.0,2.0
2014-06-05 04:05:00,4.52,18.74,3.9,1013.5,62.1,0.0,184.0,176.0,26.57,52.0,2.2
2014-06-05 04:10:00,4.51,18.7,4.5,1013.5,62.2,0.0,168.0,161.0,26.5,56.0,1.8
2014-06-05 04:15:00,4.51,18.87,4.1,1013.6,62.8,0.0,149.0,142.0,26.52,69.0,1.6
2014-06-05 04:20:00,4.51,18.91,3.7,1013.5,63.4,0.0,133.0,126.0,26.4,70.0,1.4
2014-06-05 04:25:00,4.5,18.93,4.1,1013.5,64.0,0.0,104.0,99.0,26.26,66.0,2.0
2014-06-05 04:30:00,4.49,19.07,3.7,1013.7,64.4,0.0,81.0,77.0,26.3,67.0,1.8
2014-06-05 04:35:00,4.48,19.15,3.7,1013.8,65.0,0.0,51.0,47.0,26.23,55.0,1.6
2014-06-05 04:40:00,4.45,19.37,6.1,1014.0,69.3,0.0,38.0,34.0,25.38,39.0,2.7
2014-06-05 04:45:00,4.44,19.4,5.1,1014.1,72.8,0.0,39.0,36.0,24.58,44.0,2.4
2014-06-05 04:50:00,4.44,19.54,4.5,1014.2,73.9,0.0,33.0,31.0,24.48,39.0,2.4
2014-06-05 04:55:00,4.43,19.77,3.9,1014.2,74.6,0.0,21.0,19.0,24.56,41.0,1.6
2014-06-05 05:00:00,4.42,19.88,2.9,1014.3,75.0,0.0,13.0,12.0,24.58,39.0,1.4
2014-06-05 05:05:00,4.42,19.95,2.7,1014.4,75.4,0.0,6.0,6.0,24.56,37.0,1.4
2014-06-05 05:10:00,4.42,19.97,2.4,1014.5,75.5,0.0,2.0,1.0,24.56,37.0,1.2
2014-06-05 05:15:00,4.41,19.82,3.5,1014.4,74.2,0.0,1.0,1.0,24.7,48.0,1.6
2014-06-05 05:20:00,4.41,19.43,4.7,1014.5,71.9,0.0,1.0,1.0,24.82,59.0,1.8
2014-06-05 05:25:00,4.4,19.23,3.1,1014.4,71.1,0.0,1.0,1.0,24.8,63.0,1.4
2014-06-05 05:30:00,4.39,19.0,3.5,1014.6,70.2,0.0,1.0,1.0,24.77,51.0,1.4
2014-06-05 05:35:00,4.39,18.84,3.9,1014.7,69.0,0.0,1.0,1.0,24.9,51.0,1.8
2014-06-05 05:40:00,4.37,18.79,4.1,1014.7,68.9,0.0,1.0,1.0,24.87,56.0,1.8
2014-06-05 05:45:00,4.36,18.77,3.3,1014.7,68.8,0.0,1.0,1.0,24.87,52.0,1.8
2014-06-05 05:50:00,4.36,18.82,3.9,1014.6,69.0,0.0,1.0,1.0,24.87,51.0,1.4
2014-06-05 05:55:00,4.36,18.89,4.5,1014.7,69.3,0.0,1.0,1.0,24.87,45.0,1.4
2014-06-05 06:00:00,4.36,18.93,2.4,1014.5,69.7,0.0,1.0,1.0,24.82,52.0,1.2
2014-06-05 06:05:00,4.36,19.01,4.1,1014.6,69.7,0.0,1.0,1.0,24.9,51.0,1.8
2014-06-05 06:10:00,4.36,18.98,4.5,1014.7,69.7,0.0,1.0,1.0,24.87,49.0,2.0
2014-06-05 06:15:00,4.36,18.93,4.5,1014.7,69.5,0.0,1.0,1.0,24.87,52.0,2.2
2014-06-05 06:20:00,4.35,18.93,4.1,1014.7,69.3,0.0,1.0,1.0,24.92,51.0,2.0
2014-06-05 06:25:00,4.35,18.98,3.5,1014.8,69.7,0.0,1.0,1.0,24.87,46.0,1.8
2014-06-05 06:30:00,4.35,18.95,4.5,1014.8,69.6,0.0,1.0,1.0,24.87,48.0,1.8
2014-06-05 06:35:00,4.35,18.96,4.3,1014.7,69.5,0.0,1.0,1.0,24.9,49.0,1.8
2014-06-05 06:40:00,4.32,19.05,3.1,1014.7,70.1,0.0,1.0,1.0,24.85,49.0,1.4
2014-06-05 06:45:00,4.32,19.05,3.7,1014.8,70.1,0.0,1.0,1.0,24.85,48.0,1.6
2014-06-05 06:50:00,4.32,19.05,4.5,1014.8,70.0,0.0,1.0,1.0,24.87,56.0,1.6
2014-06-05 06:55:00,4.32,18.98,3.9,1014.9,69.9,0.0,1.0,1.0,24.82,58.0,1.6
2014-06-05 07:00:00,4.32,18.94,3.9,1014.9,69.6,0.0,1.0,1.0,24.85,53.0,1.8
2014-06-05 07:05:00,4.32,18.82,5.1,1015.0,69.3,0.0,1.0,1.0,24.8,56.0,2.2
2014-06-05 07:10:00,4.32,18.63,5.3,1014.9,68.0,0.0,1.0,1.0,24.92,52.0,2.4
2014-06-05 07:15:00,4.32,18.68,4.5,1014.9,68.4,0.0,1.0,1.0,24.87,55.0,2.0
2014-06-05 07:20:00,4.32,18.74,4.1,1015.0,68.9,0.0,1.0,1.0,24.82,55.0,1.6
2014-06-05 07:25:00,4.32,18.96,4.3,1015.1,69.7,0.0,1.0,1.0,24.85,56.0,1.6
2014-06-05 07:30:00,4.32,18.74,4.9,1015.1,68.9,0.0,1.0,1.0,24.82,58.0,2.0
2014-06-05 07:35:00,4.32,18.72,5.1,1015.0,68.8,0.0,1.0,1.0,24.82,59.0,1.6
2014-06-05 07:40:00,4.29,18.66,4.5,1015.0,68.6,0.0,1.0,1.0,24.8,62.0,1.8
2014-06-05 07:45:00,4.29,18.61,4.3,1014.9,68.7,0.0,1.0,1.0,24.73,67.0,2.0
2014-06-05 07:50:00,4.29,18.73,4.9,1014.9,69.4,0.0,1.0,1.0,24.68,63.0,1.6
2014-06-05 07:55:00,4.29,18.63,5.1,1014.9,68.9,0.0,1.0,1.0,24.7,56.0,1.8
2014-06-05 08:00:00,4.29,18.59,4.3,1014.9,68.6,0.0,1.0,1.0,24.73,69.0,1.6
2014-06-05 08:05:00,4.29,18.6,4.5,1014.9,68.5,0.0,1.0,1.0,24.77,59.0,2.0
2014-06-05 08:10:00,4.29,18.64,3.9,1014.9,68.8,0.0,1.0,1.0,24.73,65.0,1.8
2014-06-05 08:15:00,4.29,18.68,4.5,1014.9,69.0,0.0,1.0,1.0,24.73,67.0,2.0
2014-06-05 08:20:00,4.29,18.7,4.3,1014.9,69.3,0.0,1.0,1.0,24.68,66.0,1.8
2014-06-05 08:25:00,4.29,18.7,5.3,1014.9,69.3,0.0,1.0,1.0,24.68,74.0,2.0
2014-06-05 08:30:00,4.29,18.77,5.7,1014.9,69.5,0.0,1.0,1.0,24.7,58.0,1.8
2014-06-05 08:35:00,4.29,18.86,4.5,1015.1,70.0,0.0,1.0,1.0,24.68,58.0,1.6
2014-06-05 08:40:00,4.27,18.95,4.5,1015.1,70.5,0.0,1.0,1.0,24.65,53.0,1.4
2014-06-05 08:45:00,4.27,19.03,6.7,1015.0,70.5,0.0,1.0,1.0,24.73,72.0,2.0
2014-06-05 08:50:00,4.27,18.95,4.3,1015.2,70.1,0.0,1.0,1.0,24.75,73.0,2.0
2014-06-05 08:55:00,4.27,18.84,5.1,1015.1,69.7,0.0,1.0,1.0,24.73,65.0,1.6
2014-06-05 09:00:00,4.27,18.71,4.1,1015.3,69.1,0.0,1.0,1.0,24.73,62.0,2.0
2014-06-05 09:05:00,4.27,18.57,5.7,1015.2,68.5,0.0,1.0,1.0,24.73,65.0,2.0
2014-06-05 09:10:00,4.27,18.53,4.7,1015.4,68.9,0.0,1.0,1.0,24.6,69.0,1.4
2014-06-05 09:15:00,4.27,18.54,3.5,1015.3,69.0,0.0,1.0,1.0,24.58,48.0,1.4
2014-06-05 09:20:00,4.27,18.47,3.7,1015.1,68.8,0.0,1.0,1.0,24.56,59.0,1.6
2014-06-05 09:25:00,4.27,18.4,3.7,1015.2,68.6,0.0,1.0,1.0,24.53,60.0,1.8
2014-06-05 09:30:00,4.27,18.33,5.7,1015.2,68.2,0.0,1.0,1.0,24.56,62.0,1.8
2014-06-05 09:35:00,4.27,18.25,4.7,1015.1,67.7,0.0,1.0,1.0,24.6,56.0,1.8
2014-06-05 09:40:00,4.26,18.21,4.5,1015.0,67.5,0.0,1.0,1.0,24.6,55.0,2.2
2014-06-05 09:45:00,4.27,18.21,4.9,1015.1,67.5,0.0,1.0,1.0,24.6,59.0,1.8
2014-06-05 09:50:00,4.27,18.21,4.9,1015.1,68.0,0.0,1.0,1.0,24.48,66.0,1.6
2014-06-05 09:55:00,4.27,18.12,4.5,1015.0,67.5,0.0,1.0,1.0,24.51,62.0,1.6
2014-06-05 10:00:00,4.27,18.31,5.3,1015.1,68.3,0.0,1.0,1.0,24.51,59.0,2.0
2014-06-05 10:05:00,4.27,18.31,3.9,1014.9,68.8,0.0,1.0,1.0,24.39,66.0,1.2
2014-06-05 10:10:00,4.27,18.35,5.3,1014.9,68.9,0.0,1.0,1.0,24.41,65.0,1.6
2014-06-05 10:15:00,4.27,18.35,4.5,1015.0,69.1,0.0,1.0,1.0,24.36,62.0,1.6
2014-06-05 10:20:00,4.27,18.36,3.5,1015.0,69.2,0.0,1.0,1.0,24.34,53.0,1.4
2014-06-05 10:25:00,4.3,18.4,3.3,1014.9,69.3,0.0,1.0,1.0,24.36,55.0,1.6
2014-06-05 10:30:00,4.25,18.29,3.7,1014.9,69.0,0.0,1.0,1.0,24.32,60.0,1.4
2014-06-05 10:35:00,4.25,18.26,3.9,1014.9,68.6,0.0,1.0,1.0,24.39,60.0,1.6
2014-06-05 10:40:00,4.25,18.26,3.1,1014.8,69.2,0.0,1.0,1.0,24.24,62.0,1.4
2014-06-05 10:45:00,4.27,18.35,3.1,1014.9,69.9,0.0,1.0,1.0,24.17,65.0,1.2
2014-06-05 10:50:00,4.27,18.38,3.3,1014.8,70.3,0.0,1.0,1.0,24.1,66.0,1.2
2014-06-05 10:55:00,4.27,18.42,3.5,1014.7,70.4,0.0,1.0,1.0,24.12,49.0,1.0
2014-06-05 11:00:00,4.27,18.4,2.4,1014.6,70.3,0.0,1.0,1.0,24.12,66.0,1.0
2014-06-05 11:05:00,4.27,18.38,3.3,1014.5,70.3,0.0,1.0,1.0,24.1,62.0,1.2
2014-06-05 11:10:00,4.27,18.44,3.5,1014.4,70.2,0.0,1.0,1.0,24.19,67.0,1.8
2014-06-05 11:15:00,4.27,18.4,2.9,1014.4,70.4,0.0,1.0,1.0,24.1,66.0,1.2
2014-06-05 11:20:00,4.27,18.49,3.9,1014.3,70.4,0.0,1.0,1.0,24.19,67.0,1.6
2014-06-05 11:25:00,4.27,18.44,5.5,1014.2,70.3,0.0,1.0,1.0,24.17,73.0,1.8
2014-06-05 11:30:00,4.25,18.42,4.5,1014.2,70.1,0.0,1.0,1.0,24.19,73.0,1.8
2014-06-05 11:35:00,4.25,18.4,3.7,1014.0,70.6,0.0,1.0,1.0,24.05,66.0,1.2
2014-06-05 11:40:00,4.25,18.46,2.9,1014.1,70.8,0.0,1.0,1.0,24.07,63.0,1.4
2014-06-05 11:45:00,4.25,18.48,3.3,1014.1,70.9,0.0,1.0,1.0,24.07,81.0,1.6
2014-06-05 11:50:00,4.25,18.55,2.7,1014.1,71.7,0.0,1.0,1.0,23.95,83.0,1.2
2014-06-05 11:55:00,4.26,18.51,3.1,1014.2,71.7,0.0,1.0,1.0,23.91,97.0,1.2
2014-06-05 12:00:00,4.26,18.36,1.4,1014.0,71.9,0.0,1.0,1.0,23.71,81.0,0.6
2014-06-05 12:05:00,4.26,18.6,3.5,1013.9,72.3,0.0,1.0,1.0,23.86,79.0,1.4
2014-06-05 12:10:00,4.27,18.62,2.0,1014.1,72.4,0.0,1.0,1.0,23.86,74.0,0.8
2014-06-05 12:15:00,4.27,18.54,1.8,1014.1,72.5,0.0,1.0,1.0,23.76,81.0,0.8
2014-06-05 12:20:00,4.27,18.58,2.0,1014.1,72.9,0.0,1.0,1.0,23.71,63.0,0.8
2014-06-05 12:25:00,4.27,18.63,1.8,1014.1,73.2,0.0,1.0,1.0,23.69,72.0,0.8
2014-06-05 12:30:00,4.25,18.67,1.4,1014.3,73.5,0.0,1.0,1.0,23.66,59.0,0.6
2014-06-05 12:35:00,4.25,18.6,1.6,1014.2,73.6,0.0,1.0,1.0,23.57,84.0,0.6
2014-06-05 12:40:00,4.25,18.71,2.7,1014.1,73.7,0.0,1.0,1.0,23.66,73.0,1.2
2014-06-05 12:45:00,4.25,18.74,2.9,1014.0,73.7,0.0,1.0,1.0,23.69,72.0,1.4
2014-06-05 12:50:00,4.25,18.7,3.1,1014.1,73.2,0.0,1.0,1.0,23.76,74.0,1.6
2014-06-05 12:55:00,4.27,18.51,2.7,1014.0,73.2,0.0,1.0,1.0,23.57,79.0,0.8
2014-06-05 13:00:00,4.25,18.51,2.9,1013.9,73.2,0.0,1.0,1.0,23.57,87.0,1.0
2014-06-05 13:05:00,4.25,18.45,2.2,1014.0,72.7,0.0,1.0,1.0,23.62,88.0,0.8
2014-06-05 13:10:00,4.25,18.29,1.8,1014.0,72.5,0.0,1.0,1.0,23.5,65.0,0.8
2014-06-05 13:15:00,4.25,18.25,2.0,1014.0,72.5,0.0,1.0,1.0,23.45,83.0,1.2
2014-06-05 13:20:00,4.25,18.1,2.2,1013.9,72.5,0.0,1.0,1.0,23.3,67.0,0.6
2014-06-05 13:25:00,4.25,18.19,1.6,1013.6,73.0,0.0,1.0,1.0,23.28,55.0,0.6
2014-06-05 13:30:00,4.25,18.3,1.4,1013.7,73.2,0.0,1.0,1.0,23.35,77.0,0.6
2014-06-05 13:35:00,4.24,18.22,0.8,1013.8,73.2,0.0,1.0,1.0,23.26,100.0,0.2
2014-06-05 13:40:00,4.25,18.46,2.4,1013.8,73.7,0.0,1.0,1.0,23.4,66.0,0.8
2014-06-05 13:45:00,4.25,18.53,1.4,1013.7,73.8,0.0,1.0,1.0,23.45,77.0,0.6
2014-06-05 13:50:00,4.25,18.48,1.4,1013.7,73.8,0.0,1.0,1.0,23.4,93.0,0.4
2014-06-05 13:55:00,4.25,18.48,1.2,1013.7,74.1,0.0,1.0,1.0,23.33,74.0,0.4
2014-06-05 14:00:00,4.25,18.49,1.0,1013.8,74.3,0.0,1.0,1.0,23.3,41.0,0.4
2014-06-05 14:05:00,4.25,18.51,0.8,1013.7,74.7,0.0,1.0,1.0,23.23,351.0,0.2
2014-06-05 14:10:00,4.25,18.61,1.0,1013.7,75.4,0.0,1.0,1.0,23.18,0.0,0.4
2014-06-05 14:15:00,4.25,18.52,1.2,1013.9,75.3,0.0,1.0,1.0,23.11,10.0,0.4
2014-06-05 14:20:00,4.25,18.57,1.0,1013.8,75.6,0.0,1.0,1.0,23.09,34.0,0.4
2014-06-05 14:25:00,4.25,18.53,1.2,1013.8,75.9,0.0,1.0,1.0,22.99,27.0,0.6
2014-06-05 14:30:00,4.25,18.68,2.4,1013.8,75.9,0.0,1.0,1.0,23.14,62.0,0.8
2014-06-05 14:35:00,4.22,18.82,2.0,1013.8,75.4,0.0,1.0,1.0,23.4,72.0,1.0
2014-06-05 14:40:00,4.24,18.83,2.4,1014.0,75.1,0.0,1.0,1.0,23.47,74.0,1.0
2014-06-05 14:45:00,4.24,18.79,2.0,1014.0,74.9,0.0,1.0,1.0,23.47,79.0,1.0
2014-06-05 14:50:00,4.24,18.77,3.7,1013.8,74.6,0.0,1.0,1.0,23.52,79.0,1.2
2014-06-05 14:55:00,4.24,18.66,2.2,1013.9,74.4,0.0,1.0,1.0,23.45,69.0,0.8
2014-06-05 15:00:00,4.24,18.54,1.6,1013.9,74.3,0.0,1.0,1.0,23.35,56.0,0.6
2014-06-05 15:05:00,4.24,18.52,1.6,1013.9,74.3,0.0,1.0,1.0,23.33,69.0,0.6
2014-06-05 15:10:00,4.24,18.45,1.6,1014.0,74.4,0.0,1.0,1.0,23.23,77.0,0.6
2014-06-05 15:15:00,4.24,18.47,2.2,1014.1,74.6,0.0,1.0,1.0,23.21,65.0,0.6
2014-06-05 15:20:00,4.24,18.43,2.2,1014.0,74.3,0.0,1.0,1.0,23.23,72.0,0.8
2014-06-05 15:25:00,4.24,18.43,2.2,1014.2,74.0,0.0,1.0,1.0,23.3,69.0,1.2
2014-06-05 15:30:00,4.25,18.27,1.6,1014.2,73.8,0.0,1.0,1.0,23.18,62.0,0.6
2014-06-05 15:35:00,4.22,18.33,1.8,1014.3,73.4,0.0,1.0,1.0,23.33,46.0,1.0
2014-06-05 15:40:00,4.22,18.28,2.0,1014.2,73.2,0.0,3.0,3.0,23.33,60.0,0.8
2014-06-05 15:45:00,4.22,18.38,2.4,1014.3,73.4,0.0,6.0,6.0,23.38,60.0,0.8
2014-06-05 15:50:00,4.22,18.41,2.4,1014.4,73.4,0.0,8.0,8.0,23.42,72.0,0.8
2014-06-05 15:55:00,4.22,18.51,2.4,1014.4,73.3,0.0,18.0,17.0,23.54,77.0,1.0
2014-06-05 16:00:00,4.23,18.48,2.4,1014.4,73.8,0.0,33.0,31.0,23.4,69.0,0.8
2014-06-05 16:05:00,4.24,18.55,2.4,1014.5,73.6,0.0,49.0,46.0,23.52,55.0,1.0
2014-06-05 16:10:00,4.24,18.55,2.7,1014.5,72.6,0.0,59.0,56.0,23.74,55.0,1.2
2014-06-05 16:15:00,4.25,18.59,2.7,1014.5,72.5,0.0,73.0,68.0,23.81,60.0,1.0
2014-06-05 16:20:00,4.25,18.68,3.1,1014.5,72.3,0.0,89.0,83.0,23.95,56.0,1.0
2014-06-05 16:25:00,4.27,18.75,3.3,1014.8,72.1,0.0,106.0,98.0,24.07,55.0,1.0
2014-06-05 16:30:00,4.28,18.88,2.7,1014.7,72.0,0.0,137.0,128.0,24.22,52.0,1.2
2014-06-05 16:35:00,4.27,18.79,2.4,1014.6,71.3,0.0,153.0,143.0,24.29,42.0,1.2
2014-06-05 16:40:00,4.3,18.84,2.7,1014.7,71.1,0.0,163.0,153.0,24.39,49.0,1.2
2014-06-05 16:45:00,4.32,18.86,2.4,1014.8,70.6,0.0,176.0,164.0,24.53,52.0,1.0
2014-06-05 16:50:00,4.35,18.75,2.9,1014.9,69.7,0.0,178.0,167.0,24.63,52.0,1.2
2014-06-05 16:55:00,4.38,18.71,3.5,1014.9,69.1,0.0,177.0,166.0,24.73,52.0,1.6
2014-06-05 17:00:00,4.4,18.7,3.3,1014.9,68.9,0.0,182.0,171.0,24.77,60.0,1.2
2014-06-05 17:05:00,4.43,18.68,2.9,1014.9,68.5,0.0,197.0,186.0,24.85,59.0,1.2
2014-06-05 17:10:00,4.45,18.66,2.9,1015.0,68.2,0.0,213.0,201.0,24.9,58.0,1.2
2014-06-05 17:15:00,4.48,18.72,4.7,1014.8,68.1,0.0,231.0,218.0,24.99,58.0,1.6
2014-06-05 17:20:00,4.5,18.91,3.5,1014.9,68.4,0.0,256.0,241.0,25.11,56.0,1.0
2014-06-05 17:25:00,4.51,18.76,3.3,1014.7,67.6,0.0,288.0,271.0,25.16,58.0,1.6
2014-06-05 17:30:00,4.53,18.9,3.1,1014.7,67.0,0.0,363.0,341.0,25.45,59.0,1.0
2014-06-05 17:35:00,4.52,19.06,3.7,1014.7,66.7,0.0,396.0,371.0,25.7,66.0,1.0
2014-06-05 17:40:00,4.53,19.04,2.9,1014.7,65.8,0.0,424.0,398.0,25.91,65.0,1.2
2014-06-05 17:45:00,4.53,18.97,4.3,1014.7,65.5,0.0,492.0,459.0,25.91,63.0,1.6
2014-06-05 17:50:00,4.56,19.1,4.1,1014.5,65.0,0.0,576.0,537.0,26.18,59.0,1.6
2014-06-05 17:55:00,4.53,19.24,4.1,1014.6,64.8,0.0,616.0,574.0,26.38,76.0,1.6
2014-06-05 18:00:00,4.54,19.09,4.9,1014.6,64.0,0.0,636.0,593.0,26.43,72.0,2.7
2014-06-05 18:05:00,4.54,19.23,5.3,1014.5,64.1,0.0,666.0,622.0,26.55,74.0,2.4
2014-06-05 18:10:00,4.54,19.25,4.9,1014.7,64.1,0.0,687.0,641.0,26.57,63.0,1.8
2014-06-05 18:15:00,4.54,19.25,4.3,1014.8,63.1,0.0,668.0,624.0,26.84,49.0,1.8
2014-06-05 18:20:00,4.54,19.12,4.5,1014.9,63.2,0.0,689.0,644.0,26.67,49.0,2.4
2014-06-05 18:25:00,4.54,18.98,3.9,1014.9,62.3,0.0,732.0,683.0,26.77,48.0,2.0
2014-06-05 18:30:00,4.63,18.99,5.1,1015.0,62.9,0.0,719.0,672.0,26.62,42.0,2.2
2014-06-05 18:35:00,4.54,19.33,3.3,1015.1,62.4,0.0,711.0,664.0,27.11,55.0,1.4
2014-06-05 18:40:00,4.54,19.22,4.1,1015.2,61.2,0.0,814.0,761.0,27.33,49.0,1.8
2014-06-05 18:45:00,4.54,19.4,4.3,1015.0,61.1,0.0,874.0,817.0,27.55,52.0,1.6
2014-06-05 18:50:00,4.54,18.77,5.3,1015.0,59.4,0.0,944.0,883.0,27.36,48.0,2.4
2014-06-05 18:55:00,4.54,19.04,5.1,1015.0,59.3,0.0,938.0,876.0,27.68,63.0,2.0
2014-06-05 19:00:00,4.54,18.83,6.5,1015.1,59.2,0.0,869.0,814.0,27.48,73.0,2.7
2014-06-05 19:05:00,4.56,18.96,4.7,1015.0,59.0,0.0,897.0,839.0,27.68,66.0,2.0
